Frequency,S11,S21,S12,S22
2.67,(-0.0023345747659661528-0.0068161249610817175j),(0.961061435902998-0.27624086789153784j),(0.9610614710985727-0.2762407454436251j),(-0.0016406921939722038-0.007015552699425006j)
2.68,(-0.002348889439028831-0.006838910856629907j),(0.96077118927998-0.2772479838209473j),(0.9607712241199816-0.2772478630868766j),(-0.0016554244135812265-0.007039005859926635j)
2.69,(-0.0023632518412399013-0.0068616667672980105j),(0.9604798858339684-0.27825479618792404j),(0.9604799203148437-0.27825467716681346j),(-0.0016702058442278132-0.0070624281342853285j)
2.7,(-0.0023776620180675865-0.006884392557524812j),(0.9601875258809883-0.27926130388196785j),(0.9601875604865885-0.279261184897086j),(-0.0016850363105626704-0.00708581944740497j)
2.71,(-0.0023921197702169578-0.006907088165526192j),(0.9598941111873117-0.2802675043978493j),(0.9598941449392808-0.28026738879998964j),(-0.0016999158830200269-0.007109179655749998j)
2.72,(-0.002406625019034625-0.0069297534987236425j),(0.9595996410938545-0.28127339997991874j),(0.9595996749669612-0.28127328441752136j),(-0.0017148442664150145-0.007132508723570494j)
2.73,(-0.002421177926587018-0.006952388380775978j),(0.9593041144879995-0.282278987281261j),(0.9593041479895372-0.28227887342875485j),(-0.0017298216588037439-0.0071558064765585416j)
2.74,(-0.0024357781658931837-0.006974992794672942j),(0.9590075350628516-0.28328426436576704j),(0.959007568189274-0.2832841522222436j),(-0.0017448478894876178-0.007179072838964363j)
2.75,(-0.002450425781131963-0.006997566626230684j),(0.9587098992751835-0.2842892326258116j),(0.958709932519124-0.28428912051709276j),(-0.0017599227853404974-0.007202307725924173j)
2.76,(-0.002465120677079003-0.00702010975684345j),(0.9584112103563888-0.2852938881734191j),(0.9584112427219476-0.28529377944511447j),(-0.0017750464325112431-0.007225511020358107j)
2.77,(-0.0024798628959845884-0.007042622072601581j),(0.9581114666775108-0.2862982329631218j),(0.9581114991570089-0.28629812426882195j),(-0.0017902187819279038-0.007248682586346303j)
2.78,(-0.0024946522231795013-0.007065103518122024j),(0.9578106705193561-0.2873022628294213j),(0.9578107026113208-0.28730215584094076j),(-0.0018054395441488803-0.007271822399077364j)
2.79,(-0.0025094886878507224-0.007087553952265607j),(0.9575088207520696-0.2883059780522516j),(0.9575088529561504-0.28830587109748795j),(-0.0018207089277541453-0.007294930269444508j)
2.8,(-0.00252437220137824-0.007109973296579468j),(0.9572059177033314-0.2893093775244437j),(0.9572059495145531-0.28930927227415415j),(-0.0018360266424167907-0.007318006163019074j)
2.81,(-0.002539302666529019-0.007132361454569201j),(0.9569019626589158-0.29031246042948916j),(0.9569019940737418-0.29031235688273016j),(-0.0018513927781198954-0.007341049940367538j)
2.82,(-0.0025542801157017246-0.007154718304827302j),(0.956596955499735-0.29131522370300794j),(0.9565969865146295-0.29131512185883074j),(-0.0018668071684930152-0.007364061515948203j)
2.83,(-0.002569304320319993-0.007177043787155436j),(0.9562908955418271-0.29231766957854066j),(0.9562909266634471-0.2923175677669481j),(-0.0018822697784554433-0.007387040781632669j)
2.84,(-0.00258437531307626-0.007199337790699525j),(0.9559837850921695-0.2933197939049966j),(0.9559838158085413-0.293319693794607j),(-0.001897780574470086-0.007409987628771607j)
2.85,(-0.0025994931128151427-0.00722160016673657j),(0.9556756230191904-0.294321596955174j),(0.9556756533267827-0.2943214985450238j),(-0.0019133393948108288-0.007432901981579627j)
2.86,(-0.0026146574918810964-0.007243830876439124j),(0.9553664106129413-0.2953230779192964j),(0.9553664405082247-0.29532298120841616j),(-0.001928946337945553-0.007455783697488696j)
2.87,(-0.002629868476186355-0.007266029800498519j),(0.9550561472532274-0.29632423539927255j),(0.9550561772498571-0.29632413871979996j),(-0.0019446011138918257-0.007478632734113541j)
2.88,(-0.002645126087901884-0.0072881968099959j),(0.9547448337959583-0.2973250666243443j),(0.9547448633749714-0.2973249716427299j),(-0.0019603038187270137-0.007501448928712414j)
2.89,(-0.0026604299592272113-0.00731033189632032j),(0.9544324710182993-0.2983255724562161j),(0.9544325001761702-0.29832547917147556j),(-0.001976054430392557-0.0075242321900888j)
2.9,(-0.0026757803674617984-0.007332434848578863j),(0.9541190583044639-0.29932575149484497j),(0.954119087037669-0.299325659905989j),(-0.001991852657351505-0.00754698246697293j)
2.91,(-0.0026911770757864187-0.007354505632023231j),(0.9538045969487463-0.3003256029372085j),(0.9538046257779301-0.3003255113785386j),(-0.0020076986052782247-0.00756969961428328j)
2.92,(-0.002706619972686284-0.0073765441666305605j),(0.9534890868642147-0.3013251237178142j),(0.9534891152634343-0.3013250338535835j),(-0.0020235921179273665-0.007592383555886836j)
2.93,(-0.002722109070428781-0.007398550316383457j),(0.953172527871224-0.30232431439926866j),(0.9531725558369598-0.3023242262284729j),(-0.0020395333022130576-0.0076150341353182355j)
2.94,(-0.0027376442583028505-0.007420524011645583j),(0.9528549212665963-0.30332317418261456j),(0.9528549493247291-0.3033230860411982j),(-0.0020555218733849354-0.007637651321351631j)
2.95,(-0.0027532255466991284-0.0074424651168703655j),(0.9525362664419075-0.30432170166458344j),(0.9525362945924064-0.3043216135526434j),(-0.0020715578098727183-0.007660235002412988j)
2.96,(-0.0027688528188213185-0.007464373554054887j),(0.9522165652285419-0.3053198943869977j),(0.9522165929384926-0.3053198079665623j),(-0.002087641088990903-0.007682785056668822j)
2.97,(-0.0027845259559913086-0.007486249246121025j),(0.951895815539698-0.3063177523020305j),(0.9518958428055863-0.30631766757207707j),(-0.0021037715550269974-0.00770530139839785j)
2.98,(-0.0028002448376539873-0.007508092116923979j),(0.9515740211160879-0.3073152735670026j),(0.9515740479344011-0.3073151905265027j),(-0.002119949197607964-0.007727783943968684j)
2.99,(-0.0028160096042252384-0.007529901992963526j),(0.9512511789187733-0.3083124578243786j),(0.9512512052860007-0.30831237647229853j),(-0.002136174127321813-0.0077502325139543705j)
3.0,(-0.002831820133690993-0.007551678798331416j),(0.950927292152479-0.309309304899003j),(0.9509273186049578-0.3093092235746221j),(-0.0021524459230477535-0.007772647106371641j)
3.01,(-0.0028476761664672306-0.007573422498409851j),(0.9506023583153955-0.3103058127661502j),(0.9506023848530969-0.31030573146955803j),(-0.0021687647100188463-0.007795027589861518j)
3.02,(-0.0028635778442924645-0.007595132929439067j),(0.9502763802056315-0.3113019792875169j),(0.9502764062852018-0.31130189967734784j),(-0.002185130469404886-0.007817373830863677j)
3.03,(-0.002879524904221714-0.007616810058454991j),(0.9499493572317906-0.31229780305646826j),(0.9499493828497245-0.3122977251316703j),(-0.002201543055048074-0.007839685762489628j)
3.04,(-0.0028955174869453315-0.007638453721685239j),(0.9496212896106411-0.31329328660417527j),(0.949621315310235-0.3132932087062889j),(-0.00221800231804455-0.007861963308692968j)
3.05,(-0.002911555326169188-0.007660063887842352j),(0.9492921783889292-0.3142884235488397j),(0.9492922030730813-0.3142883489916054j),(-0.0022345082442931747-0.007884206345285576j)
3.06,(-0.0029276385579791015-0.00768164038381024j),(0.9489620222840652-0.3152832177647564j),(0.9489620470463482-0.3152831432334525j),(-0.002251060823860837-0.007906414757032996j)
3.07,(-0.0029437669198580903-0.0077031831986928085j),(0.9486308237024861-0.3162776651575998j),(0.9486308485428728-0.3162775906523082j),(-0.002267659909905738-0.00792858846759312j)
3.08,(-0.002959940539706039-0.007724692140708806j),(0.9482985824547778-0.31727176629001913j),(0.9482986068194975-0.317271693465915j),(-0.0022843054970347818-0.007950727370834068j)
3.09,(-0.0029761590200797082-0.0077461672619597915j),(0.9479652975606935-0.3182655177771433j),(0.9479653220017279-0.31826544497863357j),(-0.0023009975758205934-0.007972831340696854j)
3.1,(-0.0029924226222434497-0.00776760831933494j),(0.9476309712841863-0.3192589191598683j),(0.9476309946870848-0.31925884969488916j),(-0.0023177358591757-0.00799490033133333j)
3.11,(-0.0030087312130302885-0.0077890152528797j),(0.9472956028751365-0.3202519726535838j),(0.9472956269097746-0.3202519015598457j),(-0.0023345203465773624-0.008016934245850562j)
3.12,(-0.0030250845175470694-0.0078103880471180765j),(0.946959193427104-0.32124467188433503j),(0.9469592164148882-0.3212446041213553j),(-0.0023513510306310253-0.00803893295782133j)
3.13,(-0.0030414826676533236-0.007831726529494452j),(0.9466217421915384-0.3222370190647117j),(0.9466217646879239-0.3222369529780462j),(-0.0023682277646604874-0.00806089638144266j)
3.14,(-0.0030579255222437473-0.007853030632939401j),(0.9462832504817825-0.3232290134230684j),(0.9462832730474223-0.3232289473600341j),(-0.0023851505514240643-0.008082824418520197j)
3.15,(-0.0030744130721896755-0.00787430022844902j),(0.9459437182848913-0.32422065189265975j),(0.9459437403538888-0.32422058750431254j),(-0.002402119383852276-0.00810471693174704j)
3.16,(-0.0030909451774854017-0.007895535259497065j),(0.9456031463534177-0.3252119353567578j),(0.9456031684898898-0.3252118709915927j),(-0.002419133981114908-0.008126573896297134j)
3.17,(-0.0031075216890394807-0.007916735651978398j),(0.9452615346808502-0.3262028607485938j),(0.9452615563154412-0.32620279805647395j),(-0.0024361943395216825-0.008148395184760442j)
3.18,(-0.0031241426017873932-0.00793790129694484j),(0.9449188830729401-0.32719342862580525j),(0.9449189047732282-0.3271933659564109j),(-0.0024533004625283935-0.008170180688145503j)
3.19,(-0.00314080790670188-0.007959032076037688j),(0.94457519341986-0.32818363657503374j),(0.9445752146130325-0.3281835755770286j),(-0.0024704522092078487-0.008191930330232095j)
3.2,(-0.003157517590750106-0.007980127861504895j),(0.9442304645809015-0.32917348482728936j),(0.9442304858379957-0.32917342385154585j),(-0.002487649579003228-0.008213643982245403j)
3.21,(-0.00317427136493184-0.008001188645611864j),(0.9438846984512972-0.3301629709731782j),(0.9438847197722896-0.3301629100197632j),(-0.0025048924348272813-0.00823532157750707j)
3.22,(-0.003191069220707639-0.00802221432077848j),(0.9435378944678319-0.3311520935945296j),(0.9435379152747296-0.3311520343102945j),(-0.002522180633708007-0.008256963030625715j)
3.23,(-0.0032079111418418234-0.008043204760750513j),(0.9431900524333502-0.3321408532479471j),(0.9431900727226785-0.3321407956317449j),(-0.002539514182895402-0.008278568231449464j)
3.24,(-0.003224797115456362-0.00806415984848927j),(0.9428411742506589-0.3331292475300074j),(0.942841194600365-0.3331291899351168j),(-0.0025568930852174505-0.008300137049913269j)
3.25,(-0.0032417268498500977-0.008085079589312958j),(0.9424912587778688-0.3341172766657305j),(0.9424912786047855-0.33411722073717276j),(-0.0025743170603019596-0.008321669464139399j)
3.26,(-0.0032587006085600897-0.008105963744757473j),(0.9421403079228253-0.33510493825568405j),(0.9421403278083511-0.33510488234795216j),(-0.002591786257144721-0.008343165299067968j)
3.27,(-0.003275717955963453-0.00812681237833432j),(0.9417883211297665-0.3360922308787587j),(0.9417883404872879-0.3360921766356449j),(-0.002609300395592325-0.008364624533344831j)
3.28,(-0.0032927790131059274-0.00814762530861168j),(0.9414352991401078-0.3370791554276013j),(0.9414353185544719-0.3370791012048201j),(-0.002626859627062969-0.008386046990612203j)
3.29,(-0.0033098837633265374-0.008168402419947459j),(0.9410812419859411-0.33806570883559184j),(0.9410812608670908-0.3380656562756994j),(-0.002644463668617115-0.008407432640488023j)
3.3,(-0.003327032046719266-0.008189143654697006j),(0.940726149466051-0.3390518916578596j),(0.9407261684022796-0.3390518391177992j),(-0.002662112529951233-0.008428781361304023j)
3.31,(-0.003344223705386994-0.008209848965607437j),(0.9403700240943226-0.3400376998637443j),(0.9403700424921313-0.3400376489848292j),(-0.0026798060777021154-0.008450093086871589j)
3.32,(-0.003361458715796512-0.008230518229366962j),(0.9400128635420286-0.34102313695300324j),(0.9400128819931546-0.34102308609341236j),(-0.002697544175425977-0.008471367741865621j)
3.33,(-0.003378737057858507-0.00825115133187257j),(0.9396546709232599-0.34200819725837595j),(0.9396546888307659-0.342008148058172j),(-0.0027153269799911972-0.008492605147059257j)
3.34,(-0.0033960585706003157-0.00827174822748571j),(0.9392954445005989-0.34299288263534394j),(0.9392954624596629-0.34299283345394904j),(-0.0027331542083670677-0.008513805273785613j)
3.35,(-0.0034134233731785537-0.008292308734062753j),(0.9389351862044614-0.34397719070257465j),(0.9389352036147103-0.3439771431787938j),(-0.0027510258738762056-0.008534967998992811j)
3.36,(-0.003430831154395469-0.008312832857087457j),(0.9385738948904663-0.344961121671891j),(0.9385739123505165-0.3449610741663968j),(-0.002768941994304221-0.008556093208293016j)
3.37,(-0.003448281894590407-0.008333320493295809j),(0.9382115721595594-0.3459446711825628j),(0.9382115890656042-0.3459446253328955j),(-0.0027869021366696348-0.008577180922837088j)
3.38,(-0.0034657755661662974-0.008353771520889274j),(0.9378482181434304-0.34692784177369956j),(0.9378482344920187-0.3469277975786431j),(-0.002804906612191045-0.008598230912399389j)
3.39,(-0.0034833121450256947-0.008374185827269976j),(0.937483832299117-0.34791063201540084j),(0.9374838486940184-0.3479105878375156j),(-0.002822955137731397-0.008619243149971348j)
3.4,(-0.003500891464100151-0.008394563370125764j),(0.9371184171784342-0.3488930379008994j),(0.9371184330106971-0.3488929953758142j),(-0.002841047733315055-0.008640217520521657j)
3.41,(-0.003518513497637654-0.008414904037679579j),(0.9367519710304147-0.34987506127286916j),(0.9367519869072403-0.3498750187644128j),(-0.00285918426607873-0.00866115394853459j)
3.42,(-0.0035361780646273352-0.008435207761387275j),(0.9363844958029096-0.35085669976420397j),(0.9363845117242805-0.35085665727242316j),(-0.0028773645999168435-0.008682052349387471j)
3.43,(-0.0035538851492197873-0.008455474457997023j),(0.9360159909641041-0.3518379519446612j),(0.93601600631593-0.3518379111032586j),(-0.002895588753635496-0.008702912597808516j)
3.44,(-0.003571634715950438-0.00847570399810334j),(0.9356464563046922-0.3528188183663439j),(0.9356464716993164-0.35281877754106533j),(-0.0029138564460524817-0.008723734678833252j)
3.45,(-0.0035894267367682143-0.00849589627071883j),(0.9352758937799664-0.35379929666828175j),(0.9352759092173721-0.35379925585917193j),(-0.0029321680017850675-0.008744518364955812j)
3.46,(-0.0036072608899539406-0.008516051299948021j),(0.9349043028626203-0.35477938541856435j),(0.9349043177235836-0.35477934625738416j),(-0.0029505229847895742-0.008765263682692275j)
3.47,(-0.0036251374427391965-0.008536168850057644j),(0.9345316848971092-0.3557590838933393j),(0.9345316991781935-0.3557590463788329j),(-0.0029689214128587773-0.008785970496572157j)
3.48,(-0.003643056067525264-0.008556248937122611j),(0.9341580393591327-0.3567383906595961j),(0.9341580536795289-0.35673835316008873j),(-0.002987363157809769-0.008806638741311325j)
3.49,(-0.0036610167290545854-0.008576291442703542j),(0.9337833669703293-0.35771730662606327j),(0.9337833813300215-0.35771726914159624j),(-0.003005848242248028-0.008827268290057342j)
3.5,(-0.003679019399608621-0.00859629626674057j),(0.9334076678303251-0.3586958287275649j),(0.9334076816032556-0.3586957928872831j),(-0.0030243765356959365-0.008847859067824234j)
3.51,(-0.003697063900824599-0.008616263373663818j),(0.9330309432866071-0.35967395624588994j),(0.9330309570970948-0.3596739204200733j),(-0.0030429480623594346-0.008868410946886519j)
3.52,(-0.003715150342290904-0.008636192571889198j),(0.9326531928208952-0.36065168774583983j),(0.9326532060394693-0.3606516535623148j),(-0.0030615625374961226-0.008888923905457674j)
3.53,(-0.0037332783932723474-0.008656083891601949j),(0.9322744168498659-0.3616290221503869j),(0.9322744301042613-0.3616289879807447j),(-0.0030802199825618534-0.008909397806447776j)
3.54,(-0.003751448170300739-0.008675937159886033j),(0.9318946167232633-0.362605958745564j),(0.9318946293805985-0.36260592621630516j),(-0.003098920274279151-0.008929832594274344j)
3.55,(-0.0037696596392319663-0.008695752268336894j),(0.9315137922243139-0.3635824980839502j),(0.9315138049157367-0.3635824655679845j),(-0.003117663435701345-0.008950228130945306j)
3.56,(-0.003787912461398451-0.008715529240759214j),(0.931131942540755-0.36455863673648375j),(0.9311319546299768-0.36455860585897903j),(-0.0031364493411949576-0.00897058435115771j)
3.57,(-0.0038062067564542438-0.00873526791337385j),(0.9307490708873056-0.36553437472161665j),(0.9307490830088841-0.3655343438568084j),(-0.0031552778551342735-0.008990901161645878j)
3.58,(-0.0038245423315639774-0.008754968236276866j),(0.9303651748927696-0.3665097098707937j),(0.9303651870466912-0.36650967901871595j),(-0.003174148858316848-0.009011178516694618j)
3.59,(-0.003842919302498327-0.008774630035871436j),(0.929980257771822-0.3674846422092079j),(0.9299802693166921-0.3674846129930164j),(-0.0031930623691997393-0.009031416258604232j)
3.6,(-0.003861337329664802-0.008794253348607665j),(0.929594317157822-0.36845916956333985j),(0.9295943287333077-0.3684591403592728j),(-0.003212018266160517-0.009051614331939089j)
3.61,(-0.0038797965239127197-0.008813837992040935j),(0.929207355336137-0.3694332915956729j),(0.9292073662974429-0.3694332640255355j),(-0.003231016579183916-0.009071772606355112j)
3.62,(-0.0038982967009067934-0.00883338394597538j),(0.9288193720859594-0.3704070088571794j),(0.9288193830761562-0.3704069812985537j),(-0.0032500570188248794-0.009091891054565825j)
3.63,(-0.003916837809012165-0.008852891077392093j),(0.9284303681968771-0.37138031666391513j),(0.9284303785677714-0.37138029073724815j),(-0.003269139618910067-0.009111969555693577j)
3.64,(-0.003935419820534206-0.008872359308168487j),(0.9280403428033142-0.3723532171852416j),(0.9280403532013771-0.37235319126946614j),(-0.0032882640924540817-0.009132008093238116j)
3.65,(-0.003954042687280461-0.008891788514454496j),(0.9276492985612377-0.3733257064826525j),(0.9276493083348814-0.3733256821968506j),(-0.0033074307899031417-0.00915200642148523j)
3.66,(-0.003972706065933096-0.008911178747643394j),(0.9272572345993569-0.37429778672660796j),(0.9272572443984497-0.3742977624510701j),(-0.003326639265380882-0.009171964581356206j)
3.67,(-0.003991410061535591-0.008930529816207032j),(0.9268641501450189-0.3752694544789177j),(0.92686415996955-0.3752694302136709j),(-0.00334588955140627-0.009191882441611033j)
3.68,(-0.004010154640285263-0.008949841633847969j),(0.9264700484125348-0.37624070979510393j),(0.9264700582624933-0.37624068554017454j),(-0.0033651815244416725-0.009211759938139106j)
3.69,(-0.004028939755873644-0.008969114086883575j),(0.9260749279820091-0.37721155085664976j),(0.9260749371990258-0.37721152822837034j),(-0.003384515050562833-0.009231596978992678j)
3.7,(-0.004047765052029531-0.008988347212070397j),(0.9256787892892733-0.3781819765941283j),(0.9256787985300019-0.37818195397552834j),(-0.0034038903324028077-0.009251393391322593j)
3.71,(-0.0040666308024792834-0.009007540774021588j),(0.9252816336966093-0.37915198631774105j),(0.9252816429610398-0.3791519637088456j),(-0.003423306921162076-0.00927114922011204j)
3.72,(-0.004085536649078227-0.00902669481083068j),(0.9248834607159728-0.3801215785817492j),(0.9248834693406577-0.38012155759680905j),(-0.003442764848172845-0.009290864323757824j)
3.73,(-0.004104482700235541-0.009045809139233788j),(0.9244842707865618-0.381090752318104j),(0.9244842794332365-0.3810907313422212j),(-0.0034622641529685715-0.009310538578402309j)
3.74,(-0.004123468599027922-0.009064883808789385j),(0.9240840659396462-0.38205950522846754j),(0.9240840739414816-0.38205948587449595j),(-0.0034818047100547674-0.009330171910548322j)
3.75,(-0.004142494611508393-0.009083918564318305j),(0.9236828452835156-0.383027839474985j),(0.9236828526371221-0.3830278217415473j),(-0.003501386227138932-0.009349764298780767j)
3.76,(-0.004161560383046921-0.00910291346583898j),(0.9232806090013265-0.38399575199635766j),(0.9232806163735154-0.3839957342706424j),(-0.0035210089185798736-0.009369315585851298j)
3.77,(-0.00418066601711051-0.009121868320764545j),(0.9228773584596802-0.38496324211137434j),(0.9228773658504438-0.3849632243934009j),(-0.00354067247817706-0.009388825713219879j)
3.78,(-0.004199811315772903-0.009140783118180732j),(0.9224730931796434-0.38593030837126024j),(0.9224730999153979-0.3859302922710674j),(-0.0035603769547730662-0.00940829457467597j)
3.79,(-0.004218996083766836-0.009159657857589775j),(0.9220678136071312-0.3868969497107558j),(0.9220678203597567-0.3868969336176365j),(-0.003580122198546786-0.009427722031916379j)
3.8,(-0.004238220563004319-0.009178492227117908j),(0.9216615211108865-0.3878631654529542j),(0.9216615278803757-0.387863149366926j),(-0.0035999079656028796-0.00944710819680503j)
3.81,(-0.0042574843974292195-0.009197286300325385j),(0.9212542161378411-0.3888289545364338j),(0.9212542229241865-0.38882893845751443j),(-0.003619734435378928-0.009466452806371147j)
3.82,(-0.0042767875498942965-0.009216040004159771j),(0.9208458982151457-0.3897943155104282j),(0.9208459043380205-0.3897943010458146j),(-0.0036396014943137164-0.009485755815729822j)
3.83,(-0.004296130102084063-0.009234753099906939j),(0.9204365677931836-0.3907592473115604j),(0.9204365739312155-0.3907592328533765j),(-0.003659508827042142-0.009505017150822208j)
3.84,(-0.004315511736501855-0.009253425754866007j),(0.9200262262435296-0.39172374926867215j),(0.9200262323967117-0.3917237348169339j),(-0.00367945668721118-0.00952423673333078j)
3.85,(-0.004334932491650827-0.009272057640130857j),(0.9196148737832738-0.3926878183244897j),(0.91961487926623-0.39268780548424365j),(-0.0036994445569117095-0.009543414460814725j)
3.86,(-0.004354392209493191-0.009290648849394307j),(0.9192025104163408-0.39365145702151444j),(0.9192025159127519-0.39365144418702624j),(-0.003719472857966858-0.009562550189243355j)
3.87,(-0.004373890970778013-0.009309199143846866j),(0.9187891379687569-0.39461466109182425j),(0.9187891427898844-0.3946146498666973j),(-0.003739540940551102-0.009581643975789155j)
3.88,(-0.004393428453864755-0.009327708694445793j),(0.9183747536826067-0.39557743189401673j),(0.9183747592059096-0.3955774190710861j),(-0.003759649228746823-0.009600695674791394j)
3.89,(-0.004413004859108356-0.009346177095345307j),(0.9179593621493753-0.3965397663479171j),(0.9179593669940224-0.3965397551329279j),(-0.003779797201883362-0.009619705187113843j)
3.9,(-0.004432619699723708-0.00936460459626283j),(0.917542961300834-0.3975016642078117j),(0.9175429654634617-0.39750165459932424j),(-0.0037999851187424977-0.00963867243084646j)
3.91,(-0.0044522733820994646-0.009382990803930567j),(0.9171255509008269-0.39846312601483613j),(0.9171255557689723-0.3984631148100338j),(-0.003820212830519277-0.009657597268736056j)
3.92,(-0.004471965374418427-0.009401335879732128j),(0.9167071337157391-0.39942414790726777j),(0.9167071385956256-0.39942413670757726j),(-0.0038404800191140917-0.009676479630994562j)
3.93,(-0.004491695755437008-0.009419639585334365j),(0.9162877092945264-0.40038472843119133j),(0.9162877127885423-0.40038472043507256j),(-0.0038607868141230716-0.009695319593636108j)
3.94,(-0.004511464526221189-0.009437901940378397j),(0.9158672776198042-0.4013448701290578j),(0.9158672811221988-0.40134486213660814j),(-0.0038811330293760556-0.009714116927476639j)
3.95,(-0.004531271601596172-0.00945612278398166j),(0.9154458389356799-0.40230456994385466j),(0.9154458424464494-0.40230456195508263j),(-0.0039015185150811475-0.009732871496758295j)
3.96,(-0.004551116730526843-0.009474302034861349j),(0.915023394622076-0.4032638272217449j),(0.9150233981412168-0.4032638192366593j),(-0.003921943403181415-0.009751583376042882j)
3.97,(-0.004570999912655295-0.009492439713709028j),(0.914599944934533-0.4042226389084488j),(0.9145999484620411-0.40422263092705857j),(-0.003942407337066347-0.009770252405066567j)
3.98,(-0.0045909212703323125-0.009510535670875233j),(0.9141754905521879-0.4051810059507855j),(0.9141754933808849-0.40518099956863657j),(-0.003962910545590409-0.009788878403487977j)
3.99,(-0.004610880340982898-0.009528589816720374j),(0.9137500310281372-0.4061389268898203j),(0.9137500338635218-0.4061389205106417j),(-0.003983452613165842-0.009807461559111637j)
4.0,(-0.004630877122841736-0.009546602173006546j),(0.9133235677450366-0.4070964010775171j),(0.9133235698765884-0.40709639629536615j),(-0.004004033657090182-0.009826001412742699j)
4.01,(-0.004650911693810562-0.009564572500305835j),(0.9128961002590452-0.4080534270540094j),(0.9128961023956078-0.4080534222740966j),(-0.004024653507595917-0.009844498269200556j)
4.02,(-0.0046709838418724945-0.009582500810907679j),(0.9124676299541759-0.40901000417416294j),(0.9124676320957472-0.4090099993964936j),(-0.0040453119393640624-0.009862951808763j)
4.03,(-0.004691093732626908-0.00960038704461316j),(0.9120381571051784-0.409966129385379j),(0.9120381592517562-0.4099661246099584j),(-0.004066009222966549-0.009881361940465657j)
4.04,(-0.004711240853548763-0.009618231027121792j),(0.9116076816680349-0.4109218052297933j),(0.9116076838196164-0.4109218004566267j),(-0.0040867449026924275-0.009899728763413341j)
4.05,(-0.00473142541335537-0.009636032788546882j),(0.9111762046377525-0.411877027062836j),(0.9111762067943356-0.41187702229192874j),(-0.004107519001329371-0.009918052072406012j)
4.06,(-0.004751647321573482-0.009653792171041366j),(0.910743726685515-0.41283179583699775j),(0.9107437281265699-0.41283179265790226j),(-0.004128331542542725-0.009936331661226554j)
4.07,(-0.004771906149635679-0.009671509183514332j),(0.9103102473766775-0.4137861100896601j),(0.9103102488210636-0.4137861069120779j),(-0.004149182318808209-0.00995456774437739j)
4.08,(-0.004792202231110933-0.009689183682607872j),(0.9098757688231475-0.41473996759638443j),(0.9098757695470053-0.41473996600835156j),(-0.004170071315988556-0.009972760023123774j)
