Frequency,S11,S21,S12,S22
1080000000.0,(0.002647413486682559-0.0008522400798559958j),(0.4196702854558445-0.9049370697882979j),(0.4192365028208294-0.9040479726353916j),(0.0014996665506849327-0.00023307705530685577j)
1085000000.0,(0.0027708472514989323-0.000780579317883837j),(0.41435984387355757-0.9048842040743871j),(0.414797358764648-0.9061934333718283j),(0.0013549206515510023-0.0012327949392550574j)
1090000000.0,(0.0030028529784121498-0.0013285928577397475j),(0.4096655944574899-0.9070524724975559j),(0.411187023006237-0.9068560553600358j),(0.003008922000168098-0.0006553309692169338j)
1095000000.0,(0.004233732280983844-0.0005286282298329673j),(0.406275633318171-0.9102821256175513j),(0.4070214857294757-0.9107438720467391j),(0.002251897739935003+0.0008056743894062616j)
1100000000.0,(0.002839773718672429-0.0017978459218168247j),(0.4026412160301417-0.9135402196521043j),(0.3994843820290348-0.9115862798072891j),(0.0015464066261264666-0.00041700210308829834j)
1105000000.0,(0.0052924653745313925-0.0006670627552875688j),(0.3972291853809294-0.9166381556159355j),(0.3985247643243969-0.9144585307007065j),(0.003921052660198016-0.0012786708111326291j)
1110000000.0,(0.0015009683796052258-0.0017208203447481845j),(0.3925340435563179-0.9176752050673979j),(0.3925916310323318-0.9153442762031321j),(0.004191448096699152-0.0015262056490222796j)
1115000000.0,(0.001969174122832215-0.0006420689983579408j),(0.388008303303596-0.9191687563182528j),(0.38771992952387957-0.9192124973361163j),(0.0017771755030312072-0.0018369700174211542j)
1120000000.0,(0.004328173241612298-2.675727993431247e-05j),(0.3824102851374363-0.9222262965683576j),(0.3815525227262994-0.9208493083449707j),(0.0027622293752944758-0.0016233317307853014j)
1125000000.0,(0.0034458848074576925-0.0011400039120557587j),(0.3791985768095237-0.9219170629756647j),(0.3773659858164732-0.9231634912533391j),(0.0026465469944274905-0.001150760507596976j)
1130000000.0,(0.001689713248605658+0.0010916642905967765j),(0.37310909010345844-0.9267332433000666j),(0.3729319251900038-0.9231997791055641j),(0.0021257278093030968-0.0013321088772701411j)
1135000000.0,(0.0020831566845769265-0.000820107468354227j),(0.36883181892841-0.9257191261733692j),(0.3666363876862295-0.9272703234811601j),(0.0019685487859208294+6.812365334076912e-05j)
1140000000.0,(0.0026334645325108677-0.0005499241230161931j),(0.3641793046771361-0.9296148807373347j),(0.36233252806069505-0.9283616360589141j),(0.0028417243388210167-0.00012964926382359003j)
1145000000.0,(0.0023430341584157305-0.000685952192026604j),(0.35823393836247286-0.9310358293622719j),(0.3592001129111525-0.9298785490138937j),(0.0011880993424892782-0.0015237923492279052j)
1150000000.0,(0.0035700044586386096-0.0024730728167357574j),(0.3536055894268068-0.9315078358501332j),(0.35320501584948133-0.9327008538869868j),(0.002918528659513735-0.0002376460395417158j)
1155000000.0,(0.0012753014512439955-0.002295994453991065j),(0.34886406829784866-0.9340298358108583j),(0.3494438709709862-0.9346511831873111j),(0.0023350964499376297-0.0016677924395417025j)
1160000000.0,(0.0029977277812163593-0.0004870835810375306j),(0.343616405849951-0.9360327486215733j),(0.3425326291858151-0.936782286984298j),(0.0024910461614188945+0.000649362338607157j)
1165000000.0,(0.002401625170801507-0.0016145102109117618j),(0.33864136528106537-0.9398015108418377j),(0.336868907537781-0.9383914910233216j),(0.002417596035971906-0.0012920260600162085j)
1170000000.0,(0.002218095326381004-0.001455814048798949j),(0.33441660208388935-0.9380842490840807j),(0.3335750393924117-0.9402427386539455j),(0.0023366441455357316+0.0005086263991184039j)
1175000000.0,(0.002837466688903564-0.0008891163496175086j),(0.32822517793525163-0.9417768355758709j),(0.32790722927805244-0.9422239343208823j),(0.0019807329829651943-0.002809401760391712j)
1180000000.0,(0.003936194187614641-0.001290644238215914j),(0.32244915775491406-0.9438208914852205j),(0.32290760149760556-0.9431972811795946j),(0.0037104460246773934-0.00017735410514448937j)
1185000000.0,(0.0030302917296322032-0.0011216747847871411j),(0.31887900566668104-0.9460129968032589j),(0.318331860753108-0.9449579025769723j),(0.00242149839236041-0.0025127828368536166j)
1190000000.0,(0.001115246086286558-0.0005625686677266269j),(0.3117045106706699-0.9463628559026361j),(0.3135818070943598-0.9475764868328262j),(-5.295804949091469e-05-0.002152560084904871j)
1195000000.0,(0.002726274037873629-0.0015308128732802115j),(0.3093505056737286-0.948399617749465j),(0.30853012163556187-0.948752339088301j),(0.0012370957346891655-0.0008806713000464071j)
1200000000.0,(0.0036064567325386097-0.0017459619117279443j),(0.30118726951040903-0.9504541041617698j),(0.30473576180109396-0.9486008244100166j),(0.0028298584368058573-0.000764799246721668j)
1205000000.0,(0.0015940228697779856-0.001581345334537136j),(0.297211519411088-0.95150727523504j),(0.29868576635391697-0.9512291915235666j),(0.001347412214366093-0.0004126654445606777j)
1210000000.0,(0.0006608729993496466-0.0009373130527819452j),(0.2948605379559527-0.9524336084385321j),(0.2937767941196021-0.9532782685598886j),(0.0011627037079884209-0.0012802901279836503j)
1215000000.0,(0.00249793540893718-0.0016573760862460716j),(0.2888444060884217-0.9529656313487314j),(0.2889289230079951-0.954994387938332j),(0.003243720590210896-0.002322983167355783j)
1220000000.0,(0.0025244259108594064-0.0023858374411248433j),(0.28296455142421095-0.955673332544159j),(0.2850977272887615-0.9563006138767249j),(0.0024566941876036992+0.00015999815734765878j)
1225000000.0,(0.002966866025866097-0.0013520206277660364j),(0.2791689558485513-0.958173898312633j),(0.2789641754966388-0.9578135222678498j),(0.0026469000963932-0.0003396355316049179j)
1230000000.0,(0.0024331648340857296-0.0012778178114760401j),(0.27374989240276204-0.9594757335941134j),(0.27428572124780376-0.9588708633750423j),(0.0014187001466688268-0.0020393533296606146j)
1235000000.0,(0.0029746497677988416-0.001545597958572325j),(0.26680765624744834-0.9610102866625917j),(0.26929437286677343-0.9588530816191398j),(0.0006078329986705026+0.00033075358159604296j)
1240000000.0,(0.00267537898405543-0.001956158209894133j),(0.2637906527523639-0.9623524175183955j),(0.26387670519648226-0.9599684099644035j),(0.0027789426284040774-0.0001568173731580776j)
1245000000.0,(0.0032190483427058706-0.0006540270037887447j),(0.2572622613280249-0.9614891764852062j),(0.2588194470858031-0.9609621954890296j),(0.0021574946284196256-0.0017789818829415103j)
1250000000.0,(0.0012999076968057386-0.0011241468804606566j),(0.2544052761931748-0.9647499650562015j),(0.25244938848892595-0.964154482060181j),(0.0022721189768216835-0.0017541635819406343j)
1255000000.0,(0.002547510779120947-0.0023073402995680762j),(0.24744874825330246-0.9665875644445795j),(0.24856724242213468-0.9657216084932226j),(0.0022758073749324374-0.0018685077799183028j)
1260000000.0,(0.0009244154178059227-0.0023477413599958495j),(0.24421683936317695-0.9669500960472449j),(0.24220095351531704-0.9669650359107715j),(0.0022366601127830426-0.0007265094086356385j)
1265000000.0,(0.003880666574688207-0.0012157002125835236j),(0.23874007867167285-0.9678766189479908j),(0.2378275988999472-0.9668813584204081j),(0.001964252513148466-0.0011540807596299152j)
1270000000.0,(0.003136812836982318-0.0009236524322462102j),(0.23374289633234527-0.9696581945109868j),(0.2350509729664624-0.9694813081231937j),(0.001935281837523995-0.0013455360582633408j)
1275000000.0,(0.0024186346637044163-0.0010744846234212004j),(0.22783996369309126-0.9705636890347623j),(0.22768343527215695-0.9695155079502367j),(0.002915659691668062-0.0009765977939804771j)
1280000000.0,(0.0012940995443253799-0.0031171783765281814j),(0.22187004199510235-0.9715713457841759j),(0.2232991489466623-0.9700426402230996j),(0.0020490487826194843+0.001012180968863083j)
1285000000.0,(0.003697599397316241-0.0010737550428929117j),(0.21861198483851588-0.9727753315186596j),(0.21774283846418796-0.9716677678712459j),(0.0028108674976662813-0.003090654735899598j)
1290000000.0,(0.002263676484790321-0.00208709330342923j),(0.21450131753400656-0.9740783046282172j),(0.2115049270914179-0.9746774240192779j),(0.0021441109477577523-8.532804232804288e-06j)
1295000000.0,(0.0028922314425267174-0.0030097335695420755j),(0.20670199986672647-0.9742192998480219j),(0.20751947559119957-0.9744265042699771j),(0.0024481367272429903-0.0017745459554770597j)
1300000000.0,(0.002308205538820438-0.0023028377883806735j),(0.20354114831560854-0.9753001228529984j),(0.20192513026471076-0.976213213362015j),(0.001697269494685507-0.0006143888787000319j)
1305000000.0,(0.0018531894171509738-0.0030093770275287208j),(0.19804516050780713-0.9779463770680644j),(0.19628366241220477-0.9765604269246355j),(0.0014057530142465222-0.0019181355934462616j)
1310000000.0,(0.0030294371658049473-0.001048310877494073j),(0.19272127274081652-0.9790805990435357j),(0.19125304334442672-0.9774089855153524j),(0.0024057798758839767-0.0012959572599936455j)
1315000000.0,(0.0021249423340612746-0.0023745876519982115j),(0.1857246474681344-0.9784469373872788j),(0.18783433960058304-0.9784171640196645j),(0.0006038209973171625-0.0014942058532104428j)
1320000000.0,(0.0033680551462700725-0.002268760833353563j),(0.18133705398494282-0.9797872742825354j),(0.18250192222815015-0.9805048201127207j),(0.00131161975552961-0.002122948921463761j)
1325000000.0,(0.0003040440425563305-0.0012068625309539j),(0.1760284079535297-0.9824553361777613j),(0.17800745799003428-0.9812481279828588j),(0.0014841358664406336-0.0005827155854879559j)
1330000000.0,(0.0016574036230268862-5.967072144647979e-05j),(0.17139083730053528-0.9835707933233389j),(0.17168818037756486-0.982252195257565j),(0.002969086873729935-0.0008022789242533519j)
1335000000.0,(0.002909960025019929-0.0009827029056093041j),(0.16572332179146612-0.9831558080270537j),(0.1680958481958173-0.9838881465186523j),(0.0010922531672870111-0.0019844137889359426j)
1340000000.0,(0.00273304317036877-7.218791191441528e-06j),(0.16241652481180058-0.9837157542471804j),(0.1616104448876585-0.9826465426976877j),(0.0031532158638791657-0.0019481079805137318j)
1345000000.0,(0.0028396725713773284-0.0006894048266410724j),(0.15515840767240519-0.984770178580014j),(0.15781006607024825-0.9836370637158829j),(0.0020009627844737245-0.0020947749755520664j)
1350000000.0,(0.002492229351191292-0.0023844352292773144j),(0.15071646897310112-0.9852155618066454j),(0.15183536317757645-0.9847225483731967j),(0.000746164296583717-0.0011006023990611283j)
1355000000.0,(0.0026311945693507635-0.0012602064786687759j),(0.14703057273796924-0.9868048124631207j),(0.14454747487088024-0.9842921293269971j),(-0.000323032075163745-0.0002829592818974802j)
1360000000.0,(0.0010324864589809086-0.0019010312316440922j),(0.13995384403628197-0.9854270210538609j),(0.1416645797347439-0.9855740954399533j),(0.0011373711069453654-0.0011452600961497869j)
1365000000.0,(0.003048070806241292-0.001011775445145914j),(0.13428613590136623-0.9897841564542097j),(0.1351179642320015-0.9868347373666834j),(0.0026010858475734853+0.0007199085241226152j)
1370000000.0,(0.0015408223809239164-0.0012448824795432702j),(0.13036485352232458-0.9892557761391223j),(0.1298701165264425-0.988610020745188j),(0.001796927461117324-0.0026683742346403933j)
1375000000.0,(0.0037858380611243787-0.001994780219479604j),(0.12320998588330274-0.988327207691357j),(0.1252215467348081-0.9876114028022376j),(0.004043857444470995-0.0007630284666140674j)
1380000000.0,(0.001061300553015348-0.0019244604152922151j),(0.11999031335430084-0.9902972775191576j),(0.12065082336683929-0.9907689485543055j),(0.0013077679661714244-0.0015594595816504956j)
1385000000.0,(0.003309375520297846-0.0010503728937111302j),(0.11356587564992615-0.9913795944550234j),(0.11520558246095694-0.9893939115034278j),(0.0016955583179310409-0.001523794826769976j)
1390000000.0,(0.0023533614314203595-0.002496524214690049j),(0.11218443120273158-0.9918293663670373j),(0.10961039554803656-0.990618404981308j),(0.0013426230840105008+0.00031697416004687937j)
1395000000.0,(0.0024156234408051463-0.0014647727746819714j),(0.10373093214983099-0.9930584239138577j),(0.10381775076170878-0.9901360867293949j),(0.0007875230813569335-0.0015017183438646427j)
1400000000.0,(0.0026525283953672345-0.002720018317790309j),(0.10007468952848773-0.9925210032390034j),(0.1000969022386999-0.9910808458544211j),(0.003060317572596442-0.001437743914239958j)
1405000000.0,(0.0013551678596054732-0.0011271488736565576j),(0.09548281258897084-0.9934991191821244j),(0.09460240124626428-0.991742226085476j),(0.002215961175174344-0.001453354033165961j)
1410000000.0,(0.0021253841868118864-0.0013990187388071308j),(0.08757584368573001-0.9936685222302379j),(0.08950975067542989-0.9933088542409972j),(0.0008932010033729596-0.002130437294372253j)
1415000000.0,(0.00033770841108123203-0.0017849003926410864j),(0.08293948293965256-0.9924722134899641j),(0.08410093864934606-0.9925849191900605j),(-0.000357830247944391-0.0008557490291392767j)
1420000000.0,(0.0018145151731437284-0.0027167473133421927j),(0.07835908531452643-0.9928745350173205j),(0.07794349777561563-0.9942086619586901j),(0.0019318993525141341-0.001672095098357126j)
1425000000.0,(0.000791776921257564-0.00045016453086607736j),(0.07321957441067016-0.993737540319946j),(0.07334051724358777-0.9939807793903133j),(0.0012639310729887073-0.0007841358613881267j)
1430000000.0,(0.001878387764346351-0.001538981576388367j),(0.07026146352643854-0.9949668398003777j),(0.06707418116725974-0.9951357384985728j),(0.001434182868836029-0.0017172176824824413j)
1435000000.0,(0.0010344732089357421-0.0007550174268701567j),(0.0632619294760347-0.9949623298824357j),(0.06258966982992344-0.9958410149910617j),(0.002613921522774537-0.0009278686923392705j)
1440000000.0,(0.0015210035379939198-0.001753119939048726j),(0.05710310090309112-0.9961225079817817j),(0.057008815619431524-0.994661495107047j),(0.002701644051607307-0.001652690497195146j)
1445000000.0,(0.0019402369870822223-0.00014000718394104907j),(0.05201414658481341-0.9935104914341497j),(0.05122068471113324-0.9960275333784175j),(0.0024033390641837807-0.0011166128541496736j)
1450000000.0,(0.0012178210209407116-0.00047503620335255287j),(0.047600654868113185-0.9968061136857069j),(0.04666880344284239-0.9957307143610303j),(0.0010782966802278559-0.002851633524573932j)
1455000000.0,(0.001215531802931353-0.0031244459375639817j),(0.04056035249041486-0.9963896781873622j),(0.04179703499357501-0.9932498777174732j),(0.0024445277207749984-0.0027795247435981204j)
1460000000.0,(0.0021590454097212114-0.0012928404427304011j),(0.03679681057808275-0.9969219969097741j),(0.03963864687329739-0.9950782046787976j),(0.002333934405200874-0.00032302052895374905j)
1465000000.0,(0.002487201347633649-0.001842335777245155j),(0.031013366888109194-0.9959998379955441j),(0.029490755277554608-0.9963793812216372j),(0.001058711388021401-0.001560205421306402j)
1470000000.0,(0.0021700586134291567-0.0019820515024714103j),(0.027113878758184082-0.9962567479774266j),(0.025716301089391054-0.9953743636519918j),(0.001678676568920592-0.0011439586114114029j)
1475000000.0,(0.0014267922758442746-0.0011916320112420498j),(0.02165088708346765-0.9970885326780186j),(0.02095299382427327-0.9956653119131841j),(0.0006262471586882408+0.0003058277878982722j)
1480000000.0,(0.0019364612742776735-0.0012867610569055263j),(0.014775615565621325-0.99765323439655j),(0.0175718713811469-0.9960069126103767j),(0.00028150719745026687-0.0008608284921973225j)
1485000000.0,(0.0033594558852549374-0.001454804016006527j),(0.010920987883029597-0.9959706008860383j),(0.010268390294178004-0.9977637115721792j),(0.0007474643694264102-0.0020060900005702794j)
1490000000.0,(0.003761711539206315-0.0024745171576022215j),(0.005354674296009049-0.9957912096411378j),(0.003723669143941424-0.9965085776525876j),(0.0028913154842277-0.002253959382803777j)
1495000000.0,(0.0012288727473453314-0.0029007522788262684j),(0.0003643376984374377-0.9976147705114784j),(0.0004436477608034791-0.9961399305607622j),(0.00018189432079986848-0.00044821520881352817j)
1500000000.0,(0.0022893519658085597-0.0026282257060101623j),(-0.0067344851097112446-0.9973852024963838j),(-0.005582366300969657-0.9969126461765916j),(0.001757472052007704+0.001575898085295655j)
1505000000.0,(0.002639292896264297-0.0019670123386134474j),(-0.011265921736081725-0.9955749540870151j),(-0.010218235480349152-0.9965244048001232j),(0.001975512957554709-0.0007653626896506992j)
1510000000.0,(0.0017553854977670246-0.0024465119705214156j),(-0.01682118242740069-0.9958808486931617j),(-0.015980192792253364-0.9955630450520419j),(0.0017451079604166335-0.0020188703258933183j)
1515000000.0,(-5.8979529135440134e-05-0.0022787587998124286j),(-0.020860483802084183-0.9970480533122748j),(-0.02196206231696811-0.9969340364529551j),(0.0004196047938655099-0.0014738401409499168j)
1520000000.0,(0.0016393300012636487-0.0005445278176675935j),(-0.026670422689908525-0.9952845078425167j),(-0.024071602499433988-0.9940399560753768j),(0.0016762085752846843-0.0016907821807650015j)
1525000000.0,(0.0018827542649529285-0.001733751044030583j),(-0.03130278515266605-0.994487328992422j),(-0.03201122566490008-0.9951709446511203j),(0.0005020339835684604-0.000830675516133388j)
1530000000.0,(0.0011975883550865737-0.002559569117698452j),(-0.03693759059672204-0.9947793784775122j),(-0.037426273631728346-0.9947828086839553j),(0.00041986986332940787-0.0019091778135911606j)
1535000000.0,(0.0013118109244840196-0.002759567934695724j),(-0.04271977101898459-0.9959427493289287j),(-0.04170471582592369-0.9951882065058074j),(0.00132264451990626-0.0023010235463740334j)
1540000000.0,(0.0009893638983273733-0.0010756228225333832j),(-0.04690945474824167-0.9946665329563008j),(-0.04602464905569742-0.9955924873661268j),(0.0005723380400103027-0.0013126083426506924j)
1545000000.0,(0.002075844461276899-0.0018588298044947048j),(-0.05363594872817403-0.9963569992783966j),(-0.05043360903688616-0.9943303247407026j),(0.001428268302496269-0.003192313106497318j)
1550000000.0,(0.0018723908659182289-0.0019168864921922327j),(-0.05678359323754263-0.9976597490176948j),(-0.05752563946161838-0.9945370032461219j),(0.0018107866528273885-0.0024701145211158777j)
1555000000.0,(0.002434644861878882-0.0017284495287494062j),(-0.06373061023239233-0.9962416538095875j),(-0.06263702114311233-0.9943768488807467j),(0.0021148906934793667-0.0022219868944325667j)
1560000000.0,(0.001523902082527303-1.871080260995113e-05j),(-0.06866553737555459-0.9953957420953848j),(-0.06872838279271669-0.9934158652136156j),(0.0008457096342703033-0.0007723655004528258j)
1565000000.0,(0.0023805431111449463-0.003297275474826581j),(-0.07263302529313292-0.9937468709737841j),(-0.07306723334325001-0.9938513016292827j),(0.0011414963809907306-0.0016806984992787412j)
1570000000.0,(0.00038375331806193337-0.00309318994798134j),(-0.07769131714895045-0.9929156717098315j),(-0.07729039690699271-0.9931571493728578j),(0.001936038202674087-0.002365062261462072j)
1575000000.0,(0.0017627364398141185-0.0009426108849841103j),(-0.0819443821554547-0.9923923591376986j),(-0.0839871722419231-0.9930993588398469j),(0.001388562326254287-0.0025900620986232577j)
1580000000.0,(0.002465703904620267-0.001117523591171711j),(-0.08826255389680726-0.9936846600361353j),(-0.08898268133551468-0.9909574743624342j),(-0.00028266068645124216-0.00046245563539305215j)
1585000000.0,(0.0020777527834633176-0.0005297614502109886j),(-0.0924769265504307-0.992842414888123j),(-0.09472038213734407-0.9910107566407137j),(0.0016571481360942203-0.001617541764507676j)
1590000000.0,(0.0008918982707943089-0.0019836814483079088j),(-0.09866296788323828-0.9906154860586884j),(-0.09980253366280047-0.9908066797519302j),(9.517864581303523e-05-0.0018330946226052974j)
1595000000.0,(0.0021057749063734554-0.002760883872105933j),(-0.10368125754636362-0.9911267419927229j),(-0.10504246104022-0.9895571710079109j),(0.003231205162234794-0.0007681674190135341j)
1600000000.0,(0.0017640006200974059-0.0013799550997644142j),(-0.11027183141732037-0.990672650754781j),(-0.10967629119780661-0.9901887169556275j),(0.001988550120297561-0.0014079769555430963j)
1605000000.0,(0.0017385398582468836-0.003263385308019773j),(-0.1148832337684469-0.9907877379478326j),(-0.11441950185450073-0.9899947994781155j),(0.0009466209064302404-0.0002615189366199168j)
1610000000.0,(0.0015441701372178743-0.004082147495089782j),(-0.11810157588944746-0.9907886237905478j),(-0.12044552486265493-0.9904699181574683j),(0.000641321642755397-0.001618134992558915j)
1615000000.0,(0.0011286477819384296-0.0022788140035981085j),(-0.12514889544761892-0.9894515037580811j),(-0.12459182621555774-0.9889344161582745j),(0.0008854671809470934-0.00027775600779881784j)
1620000000.0,(0.0006400194336734775-0.002622463376385738j),(-0.1307979144778895-0.9872842452924393j),(-0.1293871665421213-0.9863652162625582j),(0.0036864001336555626-0.002010663916562148j)
1625000000.0,(0.0015482348764153282-0.00017237054277916857j),(-0.13576514614005536-0.9879135301565708j),(-0.13545417933392723-0.9876711988217537j),(0.0013907860050813186+7.821201945391731e-05j)
1630000000.0,(0.0010959264952446776-0.0023619557282906966j),(-0.14236568502511024-0.9874871501142215j),(-0.14095608581336327-0.9843088476332114j),(0.0014304397597653912-0.0019125247232025715j)
1635000000.0,(0.0011492600731269824-0.0031136114986869035j),(-0.14345584189598232-0.9866987779783459j),(-0.1464662359319707-0.9857199880836857j),(0.0010923263773537138-0.0020377016033182285j)
1640000000.0,(0.002987804184431244-0.0019808219136961723j),(-0.1502642778766996-0.9869111909113251j),(-0.15052016076136066-0.9850941379495856j),(0.002139161114985929-0.003001987718155077j)
1645000000.0,(0.0004990274107586065-0.0017452701790582855j),(-0.15632356165271763-0.9861421632776181j),(-0.1556011610605074-0.9836860193701573j),(0.0024225653662447834-0.0011705439413676874j)
1650000000.0,(0.0010543242285996882-0.0016796692939942816j),(-0.16235571779911537-0.982737671972827j),(-0.1604126079610189-0.9823585772534174j),(0.0009464693759963384-0.0006446813191012688j)
1655000000.0,(0.00313383451156933-0.0017650038795249323j),(-0.16668136891955823-0.9831388868267483j),(-0.16736169613917173-0.9826048316989626j),(-0.00033372983870658015-0.00123406429477999j)
1660000000.0,(0.0013398302011361854-0.0019578792524670265j),(-0.171704316460779-0.9838000977491351j),(-0.17018559393873373-0.9811148824666813j),(0.0006127790272772645-0.001495872689454448j)
1665000000.0,(0.0033402092831460585-0.00278138073308128j),(-0.1780415185216684-0.9816376174119779j),(-0.17668077645449928-0.9811496031134647j),(0.00030337670601477096-0.001889222665956437j)
1670000000.0,(0.00016788147475963857-0.0017125522146849358j),(-0.18160828090399103-0.9797057544670299j),(-0.1816570230197088-0.9795763981572345j),(0.0012645049130769622-0.0011559715483215026j)
1675000000.0,(0.0013917919557358924-0.0028888130447354285j),(-0.1875309981648294-0.9776004119903573j),(-0.18577489601663272-0.9787834948195511j),(0.0020240103827501906-0.0009689667212972455j)
1680000000.0,(0.0016864300822954012-0.0009384453839373597j),(-0.19417144013596466-0.9785248104742396j),(-0.191822836933441-0.9775501522158717j),(0.0005222202008924806-0.0013292419571340618j)
1685000000.0,(-0.00023640977172805148-0.003038345505568203j),(-0.19699665533618882-0.9767368828504042j),(-0.1979775577894481-0.9762408003360867j),(-0.0006200501055745039-0.0015764334257783491j)
1690000000.0,(0.0005105173781832788-0.0015587602960354116j),(-0.20245193927666805-0.9754605548925716j),(-0.20319737103149926-0.9767670803508426j),(0.0025071466653984616-0.0012257796310051153j)
1695000000.0,(0.0011389363502680293-0.002603659480051506j),(-0.20680387082475715-0.9753538436039246j),(-0.20667145672713647-0.975066541763606j),(0.0006132854262104705+0.0005554313126347349j)
1700000000.0,(0.0015607078341372301-0.0016955509537582927j),(-0.21445086097339908-0.9741869659021015j),(-0.21258852135649037-0.9728123676237835j),(0.001389448048566488-0.001514818625157222j)
1705000000.0,(0.0017114955082159675-0.004552563115823023j),(-0.21741072370603756-0.973429031439644j),(-0.21878144888263726-0.9730549652924666j),(0.001138922085240819-0.001530065785208685j)
1710000000.0,(0.002292330983756933-0.003790382122883201j),(-0.22355653861752545-0.9709343458205609j),(-0.22211123238711286-0.9728682019533943j),(0.00013997339758617212-0.0019829464990802257j)
1715000000.0,(0.00023682938388293884-0.0006580731658091544j),(-0.22738602199237237-0.9710804426323952j),(-0.22809038810765858-0.9680775270164691j),(-0.00011878679306654212-0.002597014867087835j)
1720000000.0,(0.0002730924506924957-0.0018555585327632111j),(-0.23390194755519747-0.9686020084807487j),(-0.23306164301979768-0.969706810312086j),(0.000154555128478941-0.0007428228803838294j)
1725000000.0,(0.00040110934703757627-0.004334401467366897j),(-0.23689400212357345-0.9688366303633761j),(-0.23637988418215064-0.9689209538754426j),(0.0004765691350578431-0.0008453201334480997j)
1730000000.0,(0.0015095406348702102-0.002299588282137286j),(-0.24496013460785665-0.9666920853931175j),(-0.2430666801586607-0.9662788127116735j),(0.0012402517966452022-0.0019090038614259356j)
1735000000.0,(0.0014996114172663672-0.003540808745785988j),(-0.24771864802712643-0.9662274811785972j),(-0.24782505371239905-0.9654795686820649j),(0.00236148640667675-0.0009765499448770115j)
1740000000.0,(0.0013911963437123825-0.002322841296013803j),(-0.2533072022871302-0.964351725712453j),(-0.2531209679382491-0.9628250997724174j),(0.0022235227752763972-0.0001890660049320882j)
1745000000.0,(0.0013285083345121306-0.0023721079354214417j),(-0.2591733370271812-0.9618342062561523j),(-0.2587578098302604-0.9618544944366362j),(0.0006591168839220226-0.0004867415965007654j)
1750000000.0,(0.0006633709493363856-0.0014547107579227616j),(-0.2634351677053844-0.9611825287118942j),(-0.26315436560713795-0.958448563118799j),(0.0024345257302396525-0.0002596374653520065j)
1755000000.0,(0.0019491873046481394-0.0013611203122169894j),(-0.267899636732708-0.9590786038141108j),(-0.26848783166896084-0.9599262446407973j),(0.0002378263055117029-0.0010603291861548646j)
